.HEADER
..NAMES
Time,V U2.K7&K8
5.00473e-08,0.8643
5.00706e-08,0.8790
5.00939e-08,0.8801
5.01171e-08,0.8859
5.01404e-08,0.8934
5.01637e-08,0.8985
5.01869e-08,0.9079
5.02102e-08,0.9237
5.02335e-08,0.9366
5.02567e-08,0.9387
5.02800e-08,0.9227
5.03033e-08,0.8817
5.03265e-08,0.8027
5.03498e-08,0.7018
5.03731e-08,0.6115
5.03963e-08,0.5184
5.04196e-08,0.4214
5.04429e-08,0.3439
5.04661e-08,0.3060
5.04894e-08,0.2987
5.05127e-08,0.2921
5.05359e-08,0.2857
5.05592e-08,0.2856
5.05825e-08,0.2821
5.06057e-08,0.2664
5.06290e-08,0.2451
5.06523e-08,0.2324
5.06755e-08,0.2328
5.06988e-08,0.2455
5.07221e-08,0.2802
5.07453e-08,0.3587
5.07686e-08,0.4672
5.07919e-08,0.5632
5.08151e-08,0.6503
5.08384e-08,0.7413
5.08617e-08,0.8238
5.08849e-08,0.8699
5.09082e-08,0.8793
5.09315e-08,0.8808
5.09547e-08,0.8876
5.09780e-08,0.8945
5.10013e-08,0.8997
5.10245e-08,0.9107
5.10478e-08,0.9268
5.10711e-08,0.9380
5.10943e-08,0.9372
5.11176e-08,0.9168
5.11409e-08,0.8693
5.11641e-08,0.7829
5.11874e-08,0.6829
5.12107e-08,0.5940
5.12339e-08,0.4987
5.12572e-08,0.4037
5.12805e-08,0.3329
5.13037e-08,0.3034
5.13270e-08,0.2979
5.13503e-08,0.2904
5.13735e-08,0.2853
5.13968e-08,0.2857
5.14201e-08,0.2800
5.14433e-08,0.2621
5.14666e-08,0.2415
5.14899e-08,0.2315
5.15131e-08,0.2343
5.15364e-08,0.2500
5.15597e-08,0.2919
5.15829e-08,0.3794
5.16062e-08,0.4880
5.16295e-08,0.5805
5.16527e-08,0.6681
5.16760e-08,0.7593
5.16993e-08,0.8365
5.17225e-08,0.8739
5.17458e-08,0.8794
5.17691e-08,0.8817
5.17923e-08,0.8892
5.18156e-08,0.8955
5.18389e-08,0.9013
5.18621e-08,0.9138
5.18854e-08,0.9296
5.19087e-08,0.9390
5.19319e-08,0.9350
5.19552e-08,0.9098
5.19785e-08,0.8551
5.20017e-08,0.7625
5.20250e-08,0.6647
5.20483e-08,0.5760
5.20715e-08,0.4791
5.20948e-08,0.3870
5.21181e-08,0.3237
5.21413e-08,0.3017
5.21646e-08,0.2969
5.21879e-08,0.2889
5.22111e-08,0.2853
5.22344e-08,0.2854
5.22577e-08,0.2774
5.22809e-08,0.2577
5.23042e-08,0.2385
5.23275e-08,0.2311
5.23507e-08,0.2363
5.23740e-08,0.2555
5.23973e-08,0.3056
5.24205e-08,0.4010
5.24438e-08,0.5079
5.24671e-08,0.5977
5.24904e-08,0.6861
5.25136e-08,0.7767
5.25369e-08,0.8475
5.25602e-08,0.8765
5.25834e-08,0.8795
5.26067e-08,0.8830
5.26300e-08,0.8907
5.26532e-08,0.8964
5.26765e-08,0.9032
5.26998e-08,0.9170
5.27230e-08,0.9323
5.27463e-08,0.9395
5.27696e-08,0.9318
5.27928e-08,0.9018
5.28161e-08,0.8392
5.28394e-08,0.7421
5.28626e-08,0.6470
5.28859e-08,0.5575
5.29092e-08,0.4595
5.29324e-08,0.3714
5.29557e-08,0.3164
5.29790e-08,0.3007
5.30022e-08,0.2955
5.30255e-08,0.2875
5.30488e-08,0.2854
5.30720e-08,0.2849
5.30953e-08,0.2742
5.31186e-08,0.2533
5.31418e-08,0.2359
5.31651e-08,0.2312
5.31884e-08,0.2387
5.32116e-08,0.2622
5.32349e-08,0.3213
5.32582e-08,0.4233
5.32814e-08,0.5272
5.33047e-08,0.6151
5.33280e-08,0.7045
5.33512e-08,0.7937
5.33745e-08,0.8570
5.33978e-08,0.8783
5.34210e-08,0.8797
5.34443e-08,0.8844
5.34676e-08,0.8922
5.34908e-08,0.8974
5.35141e-08,0.9053
5.35374e-08,0.9202
5.35606e-08,0.9346
5.35839e-08,0.9394
5.36072e-08,0.9278
5.36304e-08,0.8924
5.36537e-08,0.8216
5.36770e-08,0.7219
5.37002e-08,0.6296
5.37235e-08,0.5384
5.37468e-08,0.4402
5.37700e-08,0.3571
5.37933e-08,0.3108
5.38166e-08,0.3000
5.38398e-08,0.2940
5.38631e-08,0.2865
5.38864e-08,0.2857
5.39096e-08,0.2839
5.39329e-08,0.2705
5.39562e-08,0.2490
5.39794e-08,0.2338
5.40027e-08,0.2318
5.40260e-08,0.2418
5.40492e-08,0.2703
5.40725e-08,0.3389
5.40958e-08,0.4457
5.41190e-08,0.5458
5.41423e-08,0.6327
5.41656e-08,0.7231
5.41888e-08,0.8096
5.42121e-08,0.8647
5.42354e-08,0.8793
5.42586e-08,0.8801
5.42819e-08,0.8860
5.43052e-08,0.8935
5.43284e-08,0.8985
5.43517e-08,0.9078
5.43750e-08,0.9235
5.43982e-08,0.9365
5.44215e-08,0.9388
5.44448e-08,0.9228
5.44680e-08,0.8816
5.44913e-08,0.8027
5.45146e-08,0.7023
5.45378e-08,0.6122
5.45611e-08,0.5188
5.45844e-08,0.4216
5.46076e-08,0.3444
5.46309e-08,0.3068
5.46542e-08,0.2993
5.46775e-08,0.2923
5.47007e-08,0.2859
5.47240e-08,0.2859
5.47473e-08,0.2824
5.47705e-08,0.2664
5.47938e-08,0.2450
5.48171e-08,0.2324
5.48403e-08,0.2328
5.48636e-08,0.2455
5.48869e-08,0.2801
5.49101e-08,0.3584
5.49334e-08,0.4677
5.49567e-08,0.5636
5.49799e-08,0.6504
5.50032e-08,0.7415
5.50265e-08,0.8241
5.50497e-08,0.8705
5.50730e-08,0.8796
5.50963e-08,0.8808
5.51195e-08,0.8877
5.51428e-08,0.8947
5.51661e-08,0.8998
5.51893e-08,0.9106
5.52126e-08,0.9266
5.52359e-08,0.9380
5.52591e-08,0.9373
5.52824e-08,0.9168
5.53057e-08,0.8691
5.53289e-08,0.7829
5.53522e-08,0.6834
5.53755e-08,0.5945
