.HEADER
..NAMES
Time,V U2.B7&A7
5.00473e-08,1.1836
5.00706e-08,1.1996
5.00939e-08,1.2140
5.01171e-08,1.2166
5.01404e-08,1.2131
5.01637e-08,1.2122
5.01869e-08,1.2166
5.02102e-08,1.2198
5.02335e-08,1.2165
5.02567e-08,1.2086
5.02800e-08,1.1997
5.03033e-08,1.1918
5.03265e-08,1.1815
5.03498e-08,1.1575
5.03731e-08,1.1037
5.03963e-08,0.9995
5.04196e-08,0.8844
5.04429e-08,0.8006
5.04661e-08,0.7432
5.04894e-08,0.6984
5.05127e-08,0.6615
5.05359e-08,0.6366
5.05592e-08,0.6201
5.05825e-08,0.5955
5.06057e-08,0.5743
5.06290e-08,0.5676
5.06523e-08,0.5636
5.06755e-08,0.5493
5.06988e-08,0.5269
5.07221e-08,0.5130
5.07453e-08,0.5118
5.07686e-08,0.5149
5.07919e-08,0.5138
5.08151e-08,0.5061
5.08384e-08,0.4980
5.08617e-08,0.4948
5.08849e-08,0.4964
5.09082e-08,0.5015
5.09315e-08,0.5087
5.09547e-08,0.5199
5.09780e-08,0.5410
5.10013e-08,0.5953
5.10245e-08,0.7134
5.10478e-08,0.8477
5.10711e-08,0.9435
5.10943e-08,1.0141
5.11176e-08,1.0739
5.11409e-08,1.1226
5.11641e-08,1.1501
5.11874e-08,1.1612
5.12107e-08,1.1784
5.12339e-08,1.1919
5.12572e-08,1.1889
5.12805e-08,1.1815
5.13037e-08,1.1877
5.13270e-08,1.2051
5.13503e-08,1.2154
5.13735e-08,1.2151
5.13968e-08,1.2123
5.14201e-08,1.2135
5.14433e-08,1.2183
5.14666e-08,1.2193
5.14899e-08,1.2140
5.15131e-08,1.2058
5.15364e-08,1.1975
5.15597e-08,1.1897
5.15829e-08,1.1770
5.16062e-08,1.1473
5.16295e-08,1.0814
5.16527e-08,0.9690
5.16760e-08,0.8577
5.16993e-08,0.7817
5.17225e-08,0.7297
5.17458e-08,0.6881
5.17691e-08,0.6530
5.17923e-08,0.6310
5.18156e-08,0.6138
5.18389e-08,0.5891
5.18621e-08,0.5713
5.18854e-08,0.5660
5.19087e-08,0.5606
5.19319e-08,0.5437
5.19552e-08,0.5219
5.19785e-08,0.5112
5.20017e-08,0.5122
5.20250e-08,0.5153
5.20483e-08,0.5125
5.20715e-08,0.5037
5.20948e-08,0.4964
5.21181e-08,0.4946
5.21413e-08,0.4977
5.21646e-08,0.5034
5.21879e-08,0.5111
5.22111e-08,0.5242
5.22344e-08,0.5509
5.22577e-08,0.6212
5.22809e-08,0.7490
5.23042e-08,0.8738
5.23275e-08,0.9622
5.23507e-08,1.0306
5.23740e-08,1.0867
5.23973e-08,1.1302
5.24205e-08,1.1522
5.24438e-08,1.1648
5.24671e-08,1.1828
5.24904e-08,1.1915
5.25136e-08,1.1861
5.25369e-08,1.1819
5.25602e-08,1.1922
5.25834e-08,1.2084
5.26067e-08,1.2156
5.26300e-08,1.2145
5.26532e-08,1.2124
5.26765e-08,1.2147
5.26998e-08,1.2189
5.27230e-08,1.2181
5.27463e-08,1.2120
5.27696e-08,1.2037
5.27928e-08,1.1954
5.28161e-08,1.1870
5.28394e-08,1.1706
5.28626e-08,1.1332
5.28859e-08,1.0509
5.29092e-08,0.9313
5.29324e-08,0.8319
5.29557e-08,0.7676
5.29790e-08,0.7190
5.30022e-08,0.6783
5.30255e-08,0.6463
5.30488e-08,0.6288
5.30720e-08,0.6092
5.30953e-08,0.5831
5.31186e-08,0.5698
5.31418e-08,0.5667
5.31651e-08,0.5581
5.31884e-08,0.5370
5.32116e-08,0.5169
5.32349e-08,0.5110
5.32582e-08,0.5139
5.32814e-08,0.5155
5.33047e-08,0.5099
5.33280e-08,0.5006
5.33512e-08,0.4952
5.33745e-08,0.4955
5.33978e-08,0.4995
5.34210e-08,0.5055
5.34443e-08,0.5141
5.34676e-08,0.5296
5.34908e-08,0.5633
5.35141e-08,0.6519
5.35374e-08,0.7880
5.35606e-08,0.9052
5.35839e-08,0.9845
5.36072e-08,1.0474
5.36304e-08,1.1007
5.36537e-08,1.1394
5.36770e-08,1.1565
5.37002e-08,1.1694
5.37235e-08,1.1864
5.37468e-08,1.1913
5.37700e-08,1.1839
5.37933e-08,1.1824
5.38166e-08,1.1964
5.38398e-08,1.2119
5.38631e-08,1.2166
5.38864e-08,1.2139
5.39096e-08,1.2121
5.39329e-08,1.2156
5.39562e-08,1.2194
5.39794e-08,1.2174
5.40027e-08,1.2103
5.40260e-08,1.2014
5.40492e-08,1.1930
5.40725e-08,1.1835
5.40958e-08,1.1626
5.41190e-08,1.1153
5.41423e-08,1.0176
5.41656e-08,0.8994
5.41888e-08,0.8125
5.42121e-08,0.7539
5.42354e-08,0.7065
5.42586e-08,0.6681
5.42819e-08,0.6409
5.43052e-08,0.6250
5.43284e-08,0.6014
5.43517e-08,0.5772
5.43750e-08,0.5689
5.43982e-08,0.5659
5.44215e-08,0.5531
5.44448e-08,0.5303
5.44680e-08,0.5142
5.44913e-08,0.5119
5.45146e-08,0.5149
5.45378e-08,0.5145
5.45611e-08,0.5073
5.45844e-08,0.4988
5.46076e-08,0.4950
5.46309e-08,0.4962
5.46542e-08,0.5007
5.46775e-08,0.5073
5.47007e-08,0.5175
5.47240e-08,0.5360
5.47473e-08,0.5805
5.47705e-08,0.6874
5.47938e-08,0.8256
5.48171e-08,0.9314
5.48403e-08,1.0040
5.48636e-08,1.0636
5.48869e-08,1.1152
5.49101e-08,1.1477
5.49334e-08,1.1602
5.49567e-08,1.1745
5.49799e-08,1.1900
5.50032e-08,1.1907
5.50265e-08,1.1824
5.50497e-08,1.1847
5.50730e-08,1.2014
5.50963e-08,1.2147
5.51195e-08,1.2164
5.51428e-08,1.2128
5.51661e-08,1.2125
5.51893e-08,1.2171
5.52126e-08,1.2198
5.52359e-08,1.2159
5.52591e-08,1.2077
5.52824e-08,1.1989
5.53057e-08,1.1909
5.53289e-08,1.1798
5.53522e-08,1.1537
5.53755e-08,1.0952
5.53987e-08,0.9867
5.54220e-08,0.8738
5.54453e-08,0.7941
5.54685e-08,0.7382
5.54918e-08,0.6943
5.55151e-08,0.6583
5.55383e-08,0.6350
5.55616e-08,0.6182
5.55849e-08,0.5928
5.56081e-08,0.5730
5.56314e-08,0.5674
5.56547e-08,0.5628
5.56779e-08,0.5472
5.57012e-08,0.5248
5.57245e-08,0.5124
5.57477e-08,0.5122
5.57710e-08,0.5151
5.57943e-08,0.5133
5.58175e-08,0.5052
5.58408e-08,0.4974
5.58641e-08,0.4947
5.58873e-08,0.4968
5.59106e-08,0.5021
5.59339e-08,0.5095
5.59571e-08,0.5215
5.59804e-08,0.5443
5.60037e-08,0.6046
5.60269e-08,0.7283
5.60502e-08,0.8605
5.60735e-08,0.9527
5.60967e-08,1.0214
5.61200e-08,1.0800
5.61433e-08,1.1272
5.61665e-08,1.1520
5.61898e-08,1.1627
5.62131e-08,1.1804
5.62363e-08,1.1925
5.62596e-08,1.1882
5.62829e-08,1.1812
5.63061e-08,1.1891
5.63294e-08,1.2067
5.63527e-08,1.2159
5.63759e-08,1.2150
5.63992e-08,1.2121
5.64225e-08,1.2138
5.64457e-08,1.2187
5.64690e-08,1.2191
5.64923e-08,1.2133
5.65155e-08,1.2049
5.65388e-08,1.1967
5.65621e-08,1.1888
5.65853e-08,1.1750
5.66086e-08,1.1427
5.66319e-08,1.0710
5.66551e-08,0.9556
5.66784e-08,0.8477
5.67017e-08,0.7754
5.67249e-08,0.7248
5.67482e-08,0.6839
5.67715e-08,0.6499
5.67947e-08,0.6296
5.68180e-08,0.6115
5.68413e-08,0.5864
5.68645e-08,0.5703
5.68878e-08,0.5659
5.69111e-08,0.5594
5.69344e-08,0.5411
5.69576e-08,0.5199
5.69809e-08,0.5109
5.70042e-08,0.5126
5.70274e-08,0.5154
5.70507e-08,0.5116
5.70740e-08,0.5026
5.70972e-08,0.4959
5.71205e-08,0.4949
5.71438e-08,0.4983
5.71670e-08,0.5042
5.71903e-08,0.5122
5.72136e-08,0.5262
5.72368e-08,0.5555
5.72601e-08,0.6327
5.72834e-08,0.7639
5.73066e-08,0.8850
5.73299e-08,0.9700
5.73532e-08,1.0368
5.73764e-08,1.0919
5.73997e-08,1.1337
5.74230e-08,1.1535
5.74462e-08,1.1666
5.74695e-08,1.1845
5.74928e-08,1.1915
5.75160e-08,1.1853
5.75393e-08,1.1822
5.75626e-08,1.1940
5.75858e-08,1.2098
5.76091e-08,1.2157
5.76324e-08,1.2141
5.76556e-08,1.2124
5.76789e-08,1.2152
5.77022e-08,1.2191
5.77254e-08,1.2176
5.77487e-08,1.2112
5.77720e-08,1.2028
5.77952e-08,1.1946
5.78185e-08,1.1858
5.78418e-08,1.1680
5.78650e-08,1.1275
5.78883e-08,1.0400
5.79116e-08,0.9203
5.79348e-08,0.8241
5.79581e-08,0.7618
5.79814e-08,0.7144
5.80046e-08,0.6743
5.80279e-08,0.6437
5.80512e-08,0.6268
5.80744e-08,0.6062
5.80977e-08,0.5809
5.81210e-08,0.5691
5.81442e-08,0.5660
5.81675e-08,0.5563
5.81908e-08,0.5346
5.82140e-08,0.5158
5.82373e-08,0.5110
5.82606e-08,0.5142
5.82838e-08,0.5153
5.83071e-08,0.5091
5.83304e-08,0.4999
5.83536e-08,0.4950
5.83769e-08,0.4957
5.84002e-08,0.5000
5.84234e-08,0.5062
5.84467e-08,0.5152
5.84700e-08,0.5317
5.84932e-08,0.5692
5.85165e-08,0.6645
5.85398e-08,0.8011
5.85630e-08,0.9138
5.85863e-08,0.9910
5.86096e-08,1.0531
5.86328e-08,1.1054
5.86561e-08,1.1418
5.86794e-08,1.1573
5.87026e-08,1.1711
5.87259e-08,1.1877
5.87492e-08,1.1908
5.87724e-08,1.1831
5.87957e-08,1.1833
5.88190e-08,1.1983
5.88422e-08,1.2128
5.88655e-08,1.2163
5.88888e-08,1.2135
5.89120e-08,1.2123
5.89353e-08,1.2162
5.89586e-08,1.2195
5.89818e-08,1.2168
5.90051e-08,1.2093
5.90284e-08,1.2005
5.90516e-08,1.1923
5.90749e-08,1.1822
5.90982e-08,1.1593
5.91214e-08,1.1078
5.91447e-08,1.0050
5.91680e-08,0.8882
5.91912e-08,0.8052
5.92145e-08,0.7484
5.92378e-08,0.7022
5.92610e-08,0.6646
5.92843e-08,0.6389
5.93076e-08,0.6232
5.93309e-08,0.5985
5.93541e-08,0.5756
5.93774e-08,0.5687
5.94007e-08,0.5652
5.94239e-08,0.5511
5.94472e-08,0.5280
5.94705e-08,0.5133
5.94937e-08,0.5121
5.95170e-08,0.5152
5.95403e-08,0.5141
5.95635e-08,0.5063
5.95868e-08,0.4981
5.96101e-08,0.4949
5.96333e-08,0.4965
5.96566e-08,0.5013
5.96799e-08,0.5082
5.97031e-08,0.5190
5.97264e-08,0.5388
5.97497e-08,0.5883
5.97729e-08,0.7009
5.97962e-08,0.8379
5.98195e-08,0.9395
5.98427e-08,1.0103
5.98660e-08,1.0689
5.98893e-08,1.1191
5.99125e-08,1.1493
5.99358e-08,1.1611
5.99591e-08,1.1762
5.99823e-08,1.1906
6.00056e-08,1.1898
6.00289e-08,1.1818
6.00521e-08,1.1860
6.00754e-08,1.2031
6.00987e-08,1.2153
6.01219e-08,1.2161
6.01452e-08,1.2126
6.01685e-08,1.2128
6.01917e-08,1.2175
6.02150e-08,1.2196
6.02383e-08,1.2152
6.02615e-08,1.2068
6.02848e-08,1.1980
6.03081e-08,1.1900
6.03313e-08,1.1780
6.03546e-08,1.1495
6.03779e-08,1.0857
6.04011e-08,0.9737
6.04244e-08,0.8636
6.04477e-08,0.7879
6.04709e-08,0.7335
6.04942e-08,0.6904
6.05175e-08,0.6553
6.05407e-08,0.6336
6.05640e-08,0.6163
6.05873e-08,0.5902
6.06105e-08,0.5720
6.06338e-08,0.5673
6.06571e-08,0.5620
6.06803e-08,0.5449
6.07036e-08,0.5228
6.07269e-08,0.5120
6.07501e-08,0.5126
6.07734e-08,0.5153
6.07967e-08,0.5126
6.08199e-08,0.5042
6.08432e-08,0.4969
6.08665e-08,0.4948
6.08897e-08,0.4973
6.09130e-08,0.5028
6.09363e-08,0.5105
6.09595e-08,0.5232
6.09828e-08,0.5480
6.10061e-08,0.6147
6.10293e-08,0.7433
6.10526e-08,0.8730
6.10759e-08,0.9614
6.10991e-08,1.0282
6.11224e-08,1.0858
6.11457e-08,1.1314
6.11689e-08,1.1537
6.11922e-08,1.1642
6.12155e-08,1.1822
6.12387e-08,1.1928
6.12620e-08,1.1874
6.12853e-08,1.1810
6.13085e-08,1.1906
6.13318e-08,1.2083
6.13551e-08,1.2163
6.13783e-08,1.2147
6.14016e-08,1.2119
6.14249e-08,1.2142
6.14481e-08,1.2191
6.14714e-08,1.2188
6.14947e-08,1.2126
6.15179e-08,1.2040
6.15412e-08,1.1959
6.15645e-08,1.1879
6.15877e-08,1.1728
6.16110e-08,1.1377
6.16343e-08,1.0602
6.16576e-08,0.9430
6.16808e-08,0.8385
6.17041e-08,0.7695
6.17273e-08,0.7200
6.17506e-08,0.6797
6.17739e-08,0.6470
6.17972e-08,0.6280
6.18204e-08,0.6089
6.18437e-08,0.5838
6.18670e-08,0.5694
6.18902e-08,0.5656
6.19135e-08,0.5581
6.19368e-08,0.5386
6.19600e-08,0.5183
6.19833e-08,0.5108
6.20066e-08,0.5131
6.20298e-08,0.5153
6.20531e-08,0.5108
6.20764e-08,0.5017
6.20996e-08,0.4956
6.21229e-08,0.4951
6.21462e-08,0.4988
6.21694e-08,0.5049
6.21927e-08,0.5133
6.22160e-08,0.5283
6.22392e-08,0.5605
6.22625e-08,0.6447
6.22858e-08,0.7785
6.23090e-08,0.8956
6.23323e-08,0.9775
6.23556e-08,1.0429
6.23788e-08,1.0973
6.24021e-08,1.1370
6.24254e-08,1.1548
6.24486e-08,1.1684
6.24719e-08,1.1862
6.24952e-08,1.1914
6.25184e-08,1.1844
6.25417e-08,1.1826
6.25650e-08,1.1959
6.25882e-08,1.2111
6.26115e-08,1.2158
6.26348e-08,1.2137
6.26580e-08,1.2124
6.26813e-08,1.2157
6.27046e-08,1.2193
6.27278e-08,1.2171
6.27511e-08,1.2103
6.27744e-08,1.2019
6.27976e-08,1.1938
6.28209e-08,1.1847
6.28442e-08,1.1652
6.28674e-08,1.1212
6.28907e-08,1.0286
6.29140e-08,0.9093
6.29372e-08,0.8164
6.29605e-08,0.7562
6.29838e-08,0.7098
6.30070e-08,0.6705
6.30303e-08,0.6413
6.30536e-08,0.6250
6.30768e-08,0.6033
6.31001e-08,0.5790
6.31234e-08,0.5685
6.31466e-08,0.5654
6.31699e-08,0.5544
6.31932e-08,0.5323
6.32164e-08,0.5147
6.32397e-08,0.5111
6.32630e-08,0.5144
6.32862e-08,0.5150
6.33095e-08,0.5082
6.33328e-08,0.4992
6.33560e-08,0.4949
6.33793e-08,0.4959
6.34026e-08,0.5005
6.34258e-08,0.5069
6.34491e-08,0.5165
6.34724e-08,0.5342
6.34956e-08,0.5757
6.35189e-08,0.6775
6.35422e-08,0.8138
6.35654e-08,0.9219
6.35887e-08,0.9973
6.36120e-08,1.0585
6.36352e-08,1.1097
6.36585e-08,1.1438
6.36818e-08,1.1582
6.37050e-08,1.1730
6.37283e-08,1.1888
6.37516e-08,1.1902
6.37748e-08,1.1826
6.37981e-08,1.1844
6.38214e-08,1.2002
6.38446e-08,1.2135
6.38679e-08,1.2161
6.38912e-08,1.2132
6.39144e-08,1.2126
6.39377e-08,1.2167
6.39610e-08,1.2194
6.39843e-08,1.2160
6.40075e-08,1.2084
6.40308e-08,1.1996
6.40540e-08,1.1915
6.40773e-08,1.1807
6.41006e-08,1.1558
6.41239e-08,1.0998
6.41471e-08,0.9925
6.41704e-08,0.8776
6.41936e-08,0.7983
6.42169e-08,0.7432
6.42402e-08,0.6981
6.42635e-08,0.6612
6.42867e-08,0.6370
6.43100e-08,0.6213
6.43333e-08,0.5958
6.43565e-08,0.5742
6.43798e-08,0.5684
6.44031e-08,0.5644
6.44263e-08,0.5490
6.44496e-08,0.5258
6.44729e-08,0.5126
6.44961e-08,0.5123
6.45194e-08,0.5154
6.45427e-08,0.5136
6.45659e-08,0.5053
6.45892e-08,0.4974
6.46125e-08,0.4949
6.46357e-08,0.4969
6.46590e-08,0.5020
6.46823e-08,0.5091
6.47055e-08,0.5205
6.47288e-08,0.5418
6.47521e-08,0.5967
6.47753e-08,0.7147
6.47986e-08,0.8499
6.48219e-08,0.9473
6.48451e-08,1.0166
6.48684e-08,1.0742
6.48917e-08,1.1228
6.49149e-08,1.1507
6.49382e-08,1.1622
6.49615e-08,1.1779
6.49847e-08,1.1911
6.50080e-08,1.1889
6.50313e-08,1.1815
6.50545e-08,1.1874
6.50778e-08,1.2047
6.51011e-08,1.2158
6.51243e-08,1.2158
6.51476e-08,1.2124
6.51709e-08,1.2131
6.51941e-08,1.2179
6.52174e-08,1.2194
6.52407e-08,1.2145
6.52639e-08,1.2060
6.52872e-08,1.1972
6.53105e-08,1.1891
6.53337e-08,1.1759
6.53570e-08,1.1449
6.53803e-08,1.0756
6.54035e-08,0.9607
6.54268e-08,0.8538
6.54501e-08,0.7819
6.54733e-08,0.7289
6.54966e-08,0.6867
6.55199e-08,0.6526
6.55431e-08,0.6324
6.55664e-08,0.6142
6.55897e-08,0.5878
6.56129e-08,0.5712
6.56362e-08,0.5672
6.56595e-08,0.5610
6.56827e-08,0.5426
6.57060e-08,0.5209
6.57293e-08,0.5117
6.57525e-08,0.5130
6.57758e-08,0.5154
6.57991e-08,0.5119
6.58223e-08,0.5032
6.58456e-08,0.4964
6.58689e-08,0.4949
6.58921e-08,0.4978
6.59154e-08,0.5035
6.59387e-08,0.5116
6.59619e-08,0.5250
6.59852e-08,0.5520
6.60085e-08,0.6255
6.60317e-08,0.7584
6.60550e-08,0.8850
6.60783e-08,0.9697
6.61015e-08,1.0348
6.61248e-08,1.0916
6.61481e-08,1.1353
6.61713e-08,1.1552
6.61946e-08,1.1658
6.62179e-08,1.1840
6.62411e-08,1.1931
6.62644e-08,1.1865
6.62877e-08,1.1811
6.63110e-08,1.1923
6.63342e-08,1.2099
6.63575e-08,1.2167
6.63807e-08,1.2144
6.64040e-08,1.2118
6.64273e-08,1.2146
6.64506e-08,1.2194
6.64738e-08,1.2185
6.64971e-08,1.2118
6.65204e-08,1.2032
6.65436e-08,1.1951
6.65669e-08,1.1869
6.65902e-08,1.1703
6.66134e-08,1.1321
6.66367e-08,1.0489
6.66600e-08,0.9308
6.66832e-08,0.8302
6.67065e-08,0.7642
6.67298e-08,0.7155
6.67530e-08,0.6757
6.67763e-08,0.6446
6.67996e-08,0.6266
6.68228e-08,0.6063
6.68461e-08,0.5814
6.68694e-08,0.5688
6.68926e-08,0.5653
6.69159e-08,0.5566
6.69392e-08,0.5361
6.69624e-08,0.5168
6.69857e-08,0.5109
6.70090e-08,0.5135
6.70322e-08,0.5152
6.70555e-08,0.5099
6.70788e-08,0.5009
6.71020e-08,0.4954
6.71253e-08,0.4953
6.71486e-08,0.4993
6.71718e-08,0.5055
6.71951e-08,0.5144
6.72184e-08,0.5304
6.72416e-08,0.5661
6.72649e-08,0.6574
6.72882e-08,0.7928
6.73114e-08,0.9056
6.73347e-08,0.9847
6.73580e-08,1.0490
6.73812e-08,1.1026
6.74045e-08,1.1401
6.74278e-08,1.1560
6.74510e-08,1.1703
6.74743e-08,1.1877
6.74976e-08,1.1911
6.75208e-08,1.1837
6.75441e-08,1.1833
6.75674e-08,1.1978
6.75906e-08,1.2122
6.76139e-08,1.2157
6.76372e-08,1.2134
6.76604e-08,1.2125
6.76837e-08,1.2163
6.77070e-08,1.2195
6.77302e-08,1.2166
6.77535e-08,1.2094
6.77768e-08,1.2010
6.78000e-08,1.1930
6.78233e-08,1.1834
6.78466e-08,1.1622
6.78698e-08,1.1145
6.78931e-08,1.0170
6.79164e-08,0.8984
6.79396e-08,0.8090
6.79629e-08,0.7506
6.79862e-08,0.7054
6.80094e-08,0.6668
6.80327e-08,0.6391
6.80560e-08,0.6230
6.80792e-08,0.6004
6.81025e-08,0.5772
6.81258e-08,0.5680
6.81490e-08,0.5647
6.81723e-08,0.5525
6.81956e-08,0.5301
6.82188e-08,0.5138
6.82421e-08,0.5112
6.82654e-08,0.5147
6.82886e-08,0.5146
6.83119e-08,0.5073
6.83352e-08,0.4985
6.83584e-08,0.4947
6.83817e-08,0.4962
6.84050e-08,0.5011
6.84282e-08,0.5077
6.84515e-08,0.5178
6.84748e-08,0.5369
6.84980e-08,0.5829
6.85213e-08,0.6908
6.85446e-08,0.8259
6.85679e-08,0.9297
6.85911e-08,1.0036
6.86144e-08,1.0640
6.86376e-08,1.1139
6.86609e-08,1.1456
6.86842e-08,1.1591
6.87075e-08,1.1749
6.87307e-08,1.1897
6.87540e-08,1.1894
6.87773e-08,1.1821
6.88005e-08,1.1858
6.88238e-08,1.2019
6.88471e-08,1.2141
6.88703e-08,1.2158
6.88936e-08,1.2130
6.89169e-08,1.2129
6.89401e-08,1.2172
6.89634e-08,1.2193
6.89867e-08,1.2153
6.90099e-08,1.2074
6.90332e-08,1.1988
6.90565e-08,1.1906
6.90797e-08,1.1790
6.91030e-08,1.1520
6.91263e-08,1.0911
6.91495e-08,0.9800
6.91728e-08,0.8678
6.91961e-08,0.7920
6.92193e-08,0.7383
6.92426e-08,0.6942
6.92659e-08,0.6581
6.92891e-08,0.6354
6.93124e-08,0.6193
6.93357e-08,0.5931
6.93589e-08,0.5732
6.93822e-08,0.5682
6.94055e-08,0.5635
6.94287e-08,0.5467
6.94520e-08,0.5237
6.94753e-08,0.5121
6.94985e-08,0.5127
6.95218e-08,0.5156
6.95451e-08,0.5130
6.95683e-08,0.5043
6.95916e-08,0.4969
6.96149e-08,0.4949
6.96381e-08,0.4974
6.96614e-08,0.5027
6.96847e-08,0.5100
6.97079e-08,0.5221
6.97312e-08,0.5452
6.97545e-08,0.6059
6.97777e-08,0.7285
6.98010e-08,0.8614
6.98243e-08,0.9549
6.98475e-08,1.0226
6.98708e-08,1.0793
6.98941e-08,1.1263
6.99173e-08,1.1520
6.99406e-08,1.1633
6.99639e-08,1.1795
6.99871e-08,1.1914
7.00104e-08,1.1880
7.00337e-08,1.1813
7.00569e-08,1.1889
7.00802e-08,1.2063
7.01035e-08,1.2162
7.01267e-08,1.2155
7.01500e-08,1.2122
7.01733e-08,1.2135
7.01965e-08,1.2183
7.02198e-08,1.2192
7.02431e-08,1.2138
7.02663e-08,1.2051
7.02896e-08,1.1963
7.03129e-08,1.1882
7.03361e-08,1.1737
7.03594e-08,1.1400
7.03827e-08,1.0649
7.04059e-08,0.9478
7.04292e-08,0.8446
7.04525e-08,0.7761
7.04757e-08,0.7243
7.04990e-08,0.6828
7.05223e-08,0.6499
7.05455e-08,0.6311
7.05688e-08,0.6120
7.05921e-08,0.5853
7.06153e-08,0.5705
7.06386e-08,0.5672
7.06619e-08,0.5599
7.06851e-08,0.5401
7.07084e-08,0.5192
7.07317e-08,0.5115
7.07550e-08,0.5134
7.07782e-08,0.5154
7.08015e-08,0.5110
7.08247e-08,0.5022
7.08480e-08,0.4960
7.08713e-08,0.4951
7.08946e-08,0.4983
7.09178e-08,0.5042
7.09411e-08,0.5126
7.09643e-08,0.5269
7.09876e-08,0.5565
7.10109e-08,0.6368
7.10342e-08,0.7726
7.10574e-08,0.8955
7.10807e-08,0.9771
7.11040e-08,1.0408
7.11272e-08,1.0968
7.11505e-08,1.1386
7.11738e-08,1.1564
7.11970e-08,1.1674
7.12203e-08,1.1855
7.12436e-08,1.1930
7.12668e-08,1.1856
7.12901e-08,1.1813
7.13134e-08,1.1941
7.13366e-08,1.2112
7.13599e-08,1.2168
7.13832e-08,1.2140
7.14064e-08,1.2118
7.14297e-08,1.2151
7.14530e-08,1.2196
7.14762e-08,1.2181
7.14995e-08,1.2111
7.15228e-08,1.2023
7.15460e-08,1.1943
7.15693e-08,1.1857
7.15926e-08,1.1676
7.16158e-08,1.1259
7.16391e-08,1.0370
7.16624e-08,0.9188
7.16856e-08,0.8223
7.17089e-08,0.7589
7.17322e-08,0.7112
7.17554e-08,0.6720
7.17787e-08,0.6424
7.18020e-08,0.6252
7.18252e-08,0.6037
7.18485e-08,0.5794
7.18718e-08,0.5684
7.18950e-08,0.5651
7.19183e-08,0.5549
7.19416e-08,0.5337
7.19648e-08,0.5156
7.19881e-08,0.5111
7.20114e-08,0.5139
7.20346e-08,0.5149
7.20579e-08,0.5090
7.20812e-08,0.5001
7.21044e-08,0.4952
7.21277e-08,0.4956
7.21510e-08,0.4998
7.21742e-08,0.5063
7.21975e-08,0.5156
7.22208e-08,0.5328
7.22440e-08,0.5723
7.22673e-08,0.6706
7.22906e-08,0.8070
7.23138e-08,0.9156
7.23371e-08,0.9921
7.23604e-08,1.0553
7.23836e-08,1.1079
7.24069e-08,1.1430
7.24302e-08,1.1573
7.24534e-08,1.1722
7.24767e-08,1.1890
7.25000e-08,1.1908
7.25232e-08,1.1830
7.25465e-08,1.1841
7.25698e-08,1.1997
7.25930e-08,1.2132
7.26163e-08,1.2156
7.26396e-08,1.2130
7.26628e-08,1.2126
7.26861e-08,1.2168
7.27094e-08,1.2195
7.27326e-08,1.2160
7.27559e-08,1.2085
7.27792e-08,1.2001
7.28024e-08,1.1922
7.28257e-08,1.1821
7.28490e-08,1.1589
7.28722e-08,1.1071
7.28955e-08,1.0052
7.29188e-08,0.8879
7.29420e-08,0.8018
7.29653e-08,0.7452
7.29886e-08,0.7009
7.30118e-08,0.6632
7.30351e-08,0.6370
7.30584e-08,0.6208
7.30816e-08,0.5975
7.31049e-08,0.5755
7.31282e-08,0.5675
7.31514e-08,0.5638
7.31747e-08,0.5504
7.31980e-08,0.5279
7.32213e-08,0.5129
7.32445e-08,0.5114
7.32678e-08,0.5149
7.32910e-08,0.5142
7.33143e-08,0.5064
7.33376e-08,0.4979
7.33609e-08,0.4946
7.33841e-08,0.4965
7.34074e-08,0.5016
7.34307e-08,0.5085
7.34539e-08,0.5192
7.34772e-08,0.5397
7.35005e-08,0.5908
7.35237e-08,0.7042
7.35470e-08,0.8376
7.35703e-08,0.9373
7.35935e-08,1.0099
7.36168e-08,1.0692
7.36401e-08,1.1178
7.36633e-08,1.1471
7.36866e-08,1.1602
7.37099e-08,1.1768
7.37331e-08,1.1903
7.37564e-08,1.1886
7.37797e-08,1.1819
7.38029e-08,1.1872
7.38262e-08,1.2036
7.38495e-08,1.2146
7.38727e-08,1.2155
7.38960e-08,1.2128
7.39193e-08,1.2133
7.39425e-08,1.2177
7.39658e-08,1.2191
7.39891e-08,1.2145
7.40123e-08,1.2065
7.40356e-08,1.1979
7.40589e-08,1.1898
7.40821e-08,1.1772
7.41054e-08,1.1478
7.41287e-08,1.0818
7.41519e-08,0.9675
7.41752e-08,0.8582
7.41985e-08,0.7857
7.42217e-08,0.7334
7.42450e-08,0.6903
7.42683e-08,0.6551
7.42915e-08,0.6339
7.43148e-08,0.6171
7.43381e-08,0.5905
7.43613e-08,0.5722
7.43846e-08,0.5680
7.44079e-08,0.5624
7.44311e-08,0.5444
7.44544e-08,0.5218
7.44777e-08,0.5116
7.45009e-08,0.5130
7.45242e-08,0.5157
7.45475e-08,0.5123
7.45707e-08,0.5033
7.45940e-08,0.4963
7.46173e-08,0.4950
7.46405e-08,0.4979
7.46638e-08,0.5034
7.46871e-08,0.5110
7.47103e-08,0.5238
7.47336e-08,0.5489
7.47569e-08,0.6166
7.47801e-08,0.7450
7.48034e-08,0.8750
7.48267e-08,0.9638
7.48499e-08,1.0297
7.48732e-08,1.0856
7.48965e-08,1.1308
7.49197e-08,1.1537
7.49430e-08,1.1647
7.49663e-08,1.1816
7.49895e-08,1.1920
7.50128e-08,1.1869
7.50361e-08,1.1810
